0,10,20,30,40,50,60,70,80,90,100
0.0,8.84014,17.21156,29.820765,40.142725,48.188865,61.68991,69.90243,81.87171,91.0052155,100.0
0.0,11.11162,18.158905,26.9759,44.605615,52.77715,59.974445,66.234765,83.81114,89.9697355,100.0
0.0,10.018925,18.19094,31.184385,36.272975,52.144095,65.91459,69.626395,80.17335,91.6946895,100.0
0.0,8.11223,19.15015,35.787265,41.103565,48.7654,60.24788,68.817495,80.070115,90.1118395,100.0
0.0,8.99786,16.990035,29.99981,41.000115,47.86661,59.23285,71.83505,74.031185,89.12153,100.0
0.0,11.93878,20.009875,30.084765,39.24433,49.37529,59.388525,70.7559,81.92617,89.894507,100.0
0.0,11.86492,21.03614,28.93346,41.784825,49.11594,62.22492,69.84322,81.55999,90.0215825,100.0
0.0,11.743655,19.352565,29.92054,41.005205,51.830275,58.231605,72.050095,79.1469,91.916592,100.0
0.0,10.1246,18.86733,30.00641,43.70594,51.0857,57.98597,68.06553,79.90556,88.796555,100.0
0.0,8.047505,19.786535,28.968395,38.990825,55.16355,59.859465,70.875705,79.94196,90.1355325,100.0
0.0,10.09399,19.275445,29.99139,41.081865,51.123055,58.43269,74.950365,80.612955,90.9172045,100.0
0.0,10.950895,19.1334,28.16666,41.82021,48.013895,57.07982,69.81691,83.015115,90.8330445,100.0
0.0,11.84286,17.92562,33.81522,36.17673,51.603585,58.89033,69.12501,81.93799,89.18513,100.0
0.0,9.967005,19.01539,30.872445,39.222345,49.097175,56.27914,70.71975,80.79488,88.580345,100.0
0.0,10.0673,22.267895,30.04017,40.538175,51.14125,60.94241,68.065295,80.787405,90.900096,100.0
0.0,11.11767,19.325915,33.623145,37.76124,47.17537,59.64186,69.05601,80.041395,90.015789,100.0
0.0,10.72519,22.75309,30.72321,35.18722,50.633645,55.86377,69.9586,79.9595,90.082789,100.0
0.0,10.059285,22.34862,32.682485,41.954815,50.722225,57.30224,69.91493,81.09119,88.28509,100.0
0.0,9.420245,18.4474,28.20484,38.05792,47.812675,57.720055,67.29279,79.106495,90.83149,100.0
0.0,11.922785,20.72706,29.206195,34.30548,48.90031,61.579705,71.51449,82.017,89.7796,100.0
0.0,10.981725,20.067745,28.21203,36.450655,48.947815,60.37644,68.27511,81.86348,90.9676285,100.0
0.0,7.19495999999999,21.13165,29.11122,39.261635,46.96514,60.974135,64.32409,79.84395,88.97008,100.0
0.0,11.0128,20.204115,29.91118,38.391125,50.99337,58.97869,70.700465,78.99914,90.947103,100.0
0.0,10.009205,23.764595,29.13639,40.997725,47.11711,63.090335,72.929165,82.70051,90.0933485,100.0
0.0,8.48008,18.751295,31.587855,40.361805,47.080505,61.24775,68.18293,78.231285,90.0460755,100.0
0.0,10.01033,17.95542,30.6909,42.141855,48.623425,59.24707,69.213275,81.017885,89.071405,100.0
0.0,11.807985,21.099535,29.12672,39.973495,48.28985,61.99858,69.895395,81.92363,89.938801,100.0
0.0,12.98106,20.0102,32.94317,39.053005,51.76279,60.79036,67.96422,80.041505,91.924696,100.0
0.0,10.88665,21.85181,29.028065,43.826025,49.98118,58.009365,67.48004,78.041665,90.0819775,100.0
0.0,12.085715,21.195875,30.471,39.98674,50.663705,57.696595,70.064625,80.848585,90.7802835,100.0
0.0,11.90015,19.917375,30.403215,42.34596,50.76519,55.40391,67.131405,81.611875,90.0470955,100.0
0.0,7.097995,24.87155,30.95147,36.559705,46.922205,63.83708,69.98247,80.816885,91.6271635,100.0
0.0,9.122055,20.79489,28.341745,40.968635,49.95547,59.743935,67.353125,80.19376,88.62559,100.0
0.0,11.93133,20.93125,29.00383,42.09553,53.11011,62.5636,72.223195,83.856055,90.9602325,100.0
0.0,11.13195,21.42313,31.91471,40.06678,54.486385,59.01102,70.911865,81.80445,88.13998,100.0
0.0,10.1916,18.25252,33.700275,41.06337,49.03588,60.173075,70.67786,76.16501,90.041376,100.0
0.0,12.080865,20.84896,30.053225,43.914565,48.980975,65.16921,70.73422,80.152605,89.8877215,100.0
0.0,8.90047000000001,21.159835,31.42881,42.8107,46.522795,64.10723,71.92667,80.860645,90.91469,100.0
0.0,10.97072,19.27203,29.989985,38.23033,48.212855,61.008395,70.981275,83.030005,88.96185,100.0
0.0,9.182185,22.328715,30.873605,41.03311,49.874975,58.223565,74.02426,77.90583,90.961139,100.0
0.0,10.081195,17.96316,29.29254,38.09434,51.52813,60.32864,71.72953,79.09266,88.98032,100.0
0.0,10.03494,20.960865,28.85523,42.99175,47.79374,58.158835,72.971575,80.01824,90.135714,100.0
0.0,11.86026,26.109275,31.03163,37.092275,49.219925,59.959805,66.14597,79.06843,90.9613115,100.0
0.0,8.938095,20.0148,30.013805,37.05711,49.081455,59.952845,71.872555,80.966515,88.035355,100.0
0.0,8.059385,19.726805,29.040905,38.33203,49.31746,60.31364,68.942595,78.98848,91.0502425,100.0
0.0,10.072845,21.90137,27.798115,38.1699,48.149925,60.762105,69.225,78.16407,91.97286,100.0
0.0,9.867675,21.463985,28.92519,37.29227,48.00664,60.234265,69.86579,81.8051,90.115961,100.0
0.0,8.15527,18.893795,29.004265,42.068425,49.351595,63.88233,69.98028,78.13527,88.181735,100.0
0.0,10.88995,19.866115,29.227545,39.25532,47.79503,58.424515,70.2572,79.840195,89.980629,100.0
0.0,10.844255,19.19896,30.148135,39.914795,48.847675,63.186245,70.057605,79.160845,90.8711695,100.0
0.0,10.896375,18.23363,27.96251,38.900105,48.96443,58.87052,68.675765,75.266805,90.914667,100.0
0.0,8.24827,18.461955,31.92162,39.05502,49.30881,62.059005,70.85163,79.21833,89.9124795,100.0
0.0,7.60616,17.50963,27.880315,40.24319,51.10977,57.83381,68.615205,81.01505,88.929395,100.0
0.0,7.213935,21.35468,28.8525,40.196035,49.141495,62.7328,70.920415,80.07319,89.957721,100.0
0.0,8.011285,17.28327,30.104085,39.993685,47.997145,59.86014,68.246615,81.928615,91.805322,100.0
0.0,9.01409,20.11926,27.252215,41.45338,53.162305,59.21,68.17543,80.904995,88.08791,100.0
0.0,9.972225,21.059095,33.16179,39.66576,50.200785,59.98995,70.828685,80.09412,89.8314095,100.0
0.0,10.089505,21.17859,27.88323,38.949475,48.22355,57.238175,68.26205,79.20175,89.177455,100.0
0.0,11.862885,21.65111,28.783055,42.99203,48.32381,57.184455,66.218545,78.132935,89.026945,100.0
0.0,9.74176,17.0857,30.19636,38.909835,50.390285,59.991255,68.165965,80.829005,91.9405165,100.0
0.0,9.906895,21.091665,31.031585,38.859855,49.9476,62.578,67.12078,80.07869,90.085579,100.0
0.0,8.36645,18.432215,29.94377,41.42081,50.92346,58.896935,69.23578,81.788755,90.099874,100.0
0.0,9.895965,17.253485,32.53921,36.02708,52.92095,64.93245,70.75482,78.14895,91.534203,100.0
0.0,8.231915,22.90521,28.18281,41.910725,47.39321,60.97511,69.740775,82.762285,90.9691915,100.0
0.0,9.17599999999999,18.673755,27.93431,40.9758,51.940765,60.830885,68.460415,79.220625,89.121125,100.0
0.0,9.246845,19.836855,31.047165,39.47464,50.9552,60.831955,66.07681,79.775185,91.771491,100.0
0.0,11.74506,21.767005,31.24661,41.882405,51.2624,59.75126,72.66902,80.98463,90.0567735,100.0
0.0,11.845275,18.49556,26.137365,36.98138,51.314215,61.053485,69.94836,83.43231,89.989148,100.0
0.0,8.13682999999999,21.89679,32.044775,42.379715,50.82807,61.76549,71.07647,82.69966,90.8016355,100.0
0.0,11.13519,22.023615,30.46936,38.204095,53.186075,62.381495,70.63786,78.08162,90.81751,100.0
0.0,10.865785,18.21101,31.95825,40.82686,50.371645,58.53501,66.396255,77.07778,90.7407435,100.0
0.0,12.74001,22.924095,30.255645,42.74307,48.00329,61.942605,72.871455,81.624875,89.737755,100.0
0.0,8.94544,19.991005,29.96162,38.27301,50.039795,60.06868,70.61254,80.0558,89.11164,100.0
0.0,10.95127,19.833535,29.876525,40.960315,49.126265,58.612845,72.826965,81.772865,90.054716,100.0
0.0,8.795295,19.027005,32.782695,41.000665,54.996145,59.81967,72.619585,77.219945,89.12334,100.0
0.0,10.10342,17.36239,28.28336,40.06163,50.24873,61.41425,73.457125,80.05442,89.825905,100.0
0.0,12.868665,17.050855,31.59648,40.33832,52.5875,59.322345,69.78626,78.87717,91.9311655,100.0
0.0,10.895645,19.05031,31.297495,37.132475,48.14892,60.24698,74.85238,81.064105,89.8981165,100.0
0.0,10.25799,20.58952,28.97581,39.11078,48.538215,59.01723,72.004385,81.481645,87.274765,100.0
0.0,8.155075,19.969405,27.78185,43.00649,46.0724,60.08282,70.8114,78.12325,89.916237,100.0
0.0,10.14036,19.1503,26.747155,40.78159,50.028765,58.282455,70.72705,79.87336,89.794165,100.0
0.0,9.88147499999999,20.022965,28.15112,41.00333,53.53902,62.675605,71.921535,78.883755,89.9385545,100.0
0.0,10.046785,18.0573,32.081485,39.584185,55.78413,61.155225,70.995545,81.881845,90.0466385,100.0
0.0,10.06025,17.97883,26.679115,42.33675,49.49668,58.185575,73.94826,76.725535,90.7995645,100.0
0.0,9.076945,18.37112,28.15522,37.33251,47.859575,58.34613,69.95754,79.849105,91.04074,100.0
0.0,8.949975,18.994735,30.29387,38.02652,48.515045,63.94363,65.161905,80.945695,90.937913,100.0
0.0,11.024975,21.003155,33.032335,43.09857,49.426785,63.438095,70.60492,82.03622,89.126215,100.0
0.0,12.95063,19.0415,29.99143,36.24595,51.530295,56.975125,69.132,79.801445,90.9059315,100.0
0.0,9.928995,20.012555,31.96898,41.505275,49.286685,59.890535,69.98736,80.36288,90.0774405,100.0
0.0,9.998275,19.172045,28.955715,40.158885,47.819425,61.360705,68.161485,81.808145,87.993055,100.0
0.0,9.98470500000001,19.097115,28.338825,38.08293,49.95446,61.69463,69.544295,79.22071,90.7206135,100.0
0.0,9.036855,24.850075,28.991465,37.79728,49.897535,61.239545,69.933495,79.280505,89.13034,100.0
0.0,8.11353500000001,19.07739,28.95891,39.223615,49.69418,64.30257,70.80659,79.19563,90.4114225,100.0
0.0,9.9253,19.62665,30.08346,37.052545,51.90074,64.661315,70.8695,79.01102,90.953446,100.0
0.0,10.18886,23.204645,29.840735,38.071805,45.02274,57.880505,71.63085,81.05805,89.7797755,100.0
0.0,9.041515,20.289435,31.89712,38.30738,52.58308,59.54305,72.08855,79.07403,86.283435,100.0
0.0,10.07322,18.844905,26.855255,41.39505,48.01177,57.819395,65.05772,77.95344,91.968978,100.0
0.0,10.88519,21.369325,27.3596,40.64807,48.330335,56.087125,70.96138,79.84076,88.180355,100.0
0.0,8.00286999999999,24.206095,28.410775,39.957645,50.075035,58.06631,71.14903,76.65292,90.82484,100.0
0.0,9.891185,19.234695,34.00615,39.10234,50.053185,60.82914,68.102695,79.212155,90.82484,100.0
